CodOrgSuperior;OrgSuperior;OrgSubordinado;UnidadeGestora;Data;Favorecido;Valor
52000;MINISTERIO DA DEFESA;FUNDO DO EXERCITO;5. BATALHAO DE SUPRIMENTO;24/02/2017;RESTAURANTE PIES LTDA. - ME [RESTAURANTE FRONTEIRA];76
52000;MINISTERIO DA DEFESA;FUNDO DO EXERCITO;5. BATALHAO DE SUPRIMENTO;01/02/2017;CLOVIS FRANCISCO DRESCH - ME [LANCHONETE E CHURRASCARIA BOA VISTA];76
52000;MINISTERIO DA DEFESA;FUNDO DO EXERCITO;5. BATALHAO DE SUPRIMENTO;09/02/2017;GILMAR BAZI - EPP [GIBA S CHURRASCARIA];76
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NA BAHIA;11/12/2017;M. B. DE OLIVEIRA DE SALVADOR [SUPERMERCADO PRECO BOM];76
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM SANTA CATARINA;12/12/2017;DAIANE PICININI [SUPERMERCADO REDE FORTE];76
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;5. BATALHAO DE SUPRIMENTO;13/12/2017;GILMAR BAZI [GIBA S CHURRASCARIA];76
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM SANTA CATARINA;05/05/2017;BRASAO SUPERMERCADOS S/A [SUPERMERCADO BRASAO];75.97
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO PARANA;29/09/2017;SUPERMERCADO ROLIM LTDA  - ME;75.95
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM SAO PAULO;25/05/2017;SENDAS DISTRIBUIDORA S/A;75.94
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO AMAZONAS;07/03/2017;A G TAVARES - EPP [SUPERMERCADO BOM PRECO];75.9
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM MINAS GERAIS;28/11/2017;SUPERMERCADO CINCO ESTRELAS LTDA [SUPERMERCADO CINCO ESTRELAS];75.85
26000;MINISTERIO DA EDUCACAO;FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO;FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO;17/03/2017;GIRUS MERCANTIL DE ALIMENTOS LTDA;75.83
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO CEARA;28/09/2017;SUPERMERCADO NOSSA FAMILIA LTDA [SUPERMERCADO NOSSA FAMILIA];75.76
52000;MINISTERIO DA DEFESA;FUNDO DO EXERCITO;5. BATALHAO DE SUPRIMENTO;13/02/2017;RESTAURANTE E LANCHONETE ALEGRETE LTDA - ME [RESTAURANTE E LANCHONETE PINGO DE OURO];75.75
52000;MINISTERIO DA DEFESA;FUNDO DO EXERCITO;5. BATALHAO DE SUPRIMENTO;13/02/2017;RESTAURANTE E LANCHONETE ALEGRETE LTDA - ME [RESTAURANTE E LANCHONETE PINGO DE OURO];75.75
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM MINAS GERAIS;27/03/2017;FORNECEDORA MAIOLINI LTDA [MAIOLINI SUPERMERCADOS];75.71
26000;MINISTERIO DA EDUCACAO;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;INST.FED.MINAS GERAIS/CAMPUS BAMBU�;14/02/2017;SUPER MERCADO PAG POUCO LTDA;75.7
26000;MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;24/03/2017;COMPANHIA ZAFFARI COMERCIO E INDUSTRIA [SUPERMERCADOS ZAFFARI];75.68
26000;MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UNIVERSIDADE FEDERAL DE SANTA CATARINA;09/08/2017;GIMPEL HORTIFRUTI LTDA - ME [GIMPEL HORTIFRUTI];75.64
26000;MINISTERIO DA EDUCACAO;FUN.UNIV.FED.DE CIENCIAS DA SAUDE DE P.ALEGRE;FUND.UNIV.FED.DE.CIENC.DA SAUDE DE P.ALEGRE;27/09/2017;WMS SUPERMERCADOS DO BRASIL LTDA.;75.6
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM SAO PAULO;10/03/2017;COMPANHIA SULAMERICANA DE DISTRIBUICAO [AMIGAO SUPERMERCADO];75.55
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;4 BATALHAO LOGISTICO;16/11/2017;SILVA ZANARDI & ZANARDI LTDA  - ME [PANIFICADORA VIA NORTE];75.49
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO RIO GRANDE DO SUL;25/05/2017;PGL DISTRIBUICAO DE ALIMENTOS LTDA [PERUZZO SUPERMERCADOS XII];75.45
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM SAO PAULO;13/07/2017;MAXIMO SUPERMERCADOS ATACADISTA LTDA.;75.41
26000;MINISTERIO DA EDUCACAO;EMPRESA BRASIL.DE SERV.HOSPITALARES - EBSERH;EBSERH HUSM-UFSM;07/06/2017;SUPERMERCADOS BELTRAME LTDA.;75.4
28000;MINIST. DA INDUSTRIA, COM.EXTERIOR E SERVICOS;INSTIT.NAC. DE METROL. QUALID. E TECNOLOGIA;INSTITUTO NAC.DE METROLOG. QUALID. E TECNOLOG;03/08/2017;WAL MART BRASIL LTDA;75.32
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM SAO PAULO;19/10/2017;COMERCIAL DELTA PONTO CERTO LTDA [SUPERMERCADO SEMPRE VALE];75.32
26000;MINISTERIO DA EDUCACAO;FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS;FUNDA��O UNIVERSIDADE FEDERAL DE PELOTAS;24/05/2017;PRODUTOS QUINTAL COMERCIO DE PRODUTOS PARA CONFEITARIA LTDA - ME [DOCE GRAO];75.3
26000;MINISTERIO DA EDUCACAO;FUN.UNIV.FED.DE CIENCIAS DA SAUDE DE P.ALEGRE;FUND.UNIV.FED.DE.CIENC.DA SAUDE DE P.ALEGRE;14/08/2017;WMS SUPERMERCADOS DO BRASIL LTDA.;75.28
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM TOCANTINS;28/07/2017;SUPERMERCADO IGUATU LTDA - ME [IGUATU SUPERMERCADOS];75.26
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM PERNAMBUCO;01/06/2017;MERCANTIL TAVARES SUPERMERCADO LTDA;75.24
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;2  BATALHAO DE FRONTEIRA;20/06/2017;H. DE SOUZA MACHADO - EPP [CHURRASCARIA E LANCHONETE MACHADO];75.23
26000;MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UNIVERSIDADE FEDERAL DE SANTA CATARINA;24/05/2017;GIMPEL HORTIFRUTI LTDA - ME [GIMPEL HORTIFRUTI];75.11
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM SANTA CATARINA;16/10/2017;COMERCIAL ATACADISTA DE ALIMENTOS STOCK LTDA [STOCK ATACADO];75.1
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;5. BATALHAO DE SUPRIMENTO;27/07/2017;IRMAOS TONINI LTDA  - ME [CHURRASCARIA E LANCHONETE CATARINENSE];75
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;5. BATALHAO DE SUPRIMENTO;26/07/2017;EXPRESSO SUSHI EIRELI - ME [EXPRESSO SUSHI];75
53000;MINISTERIO DA INTEGRACAO NACIONAL;COMPANHIA DE DESENV. DO VALE DO SAO FRANCISCO;CIA DE DES.DOS VALES DO S.FRANC.E DO PARNAIBA;17/05/2017;GAS TOTAL COMERCIO VAREJISTA DE GAS E BEBIDAS LTDA - EPP [GAS TOTAL];75
53000;MINISTERIO DA INTEGRACAO NACIONAL;COMPANHIA DE DESENV. DO VALE DO SAO FRANCISCO;CIA DE DES.DOS VALES DO S.FRANC.E DO PARNAIBA;03/03/2017;ECONOMIA DISTRIBUIDORA DE BEBIDAS LTDA [ECONOMIA DISTRIBUIDORA DE BEBIDAS];75
53000;MINISTERIO DA INTEGRACAO NACIONAL;COMPANHIA DE DESENV. DO VALE DO SAO FRANCISCO;CIA DE DES.DOS VALES DO S.FRANC.E DO PARNAIBA;23/03/2017;GAS TOTAL COMERCIO VAREJISTA DE GAS E BEBIDAS LTDA - EPP [GAS TOTAL];75
52000;MINISTERIO DA DEFESA;FUNDO DO EXERCITO;5. BATALHAO DE SUPRIMENTO;07/02/2017;GILMAR BAZI - EPP [GIBA S CHURRASCARIA];75
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;5. BATALHAO DE SUPRIMENTO;11/10/2017;IRMAOS TONINI LTDA  - ME [CHURRASCARIA E LANCHONETE CATARINENSE];75
53000;MINISTERIO DA INTEGRACAO NACIONAL;COMPANHIA DE DESENV. DO VALE DO SAO FRANCISCO;CIA DE DES.DOS VALES DO S.FRANC.E DO PARNAIBA;05/10/2017;ECONOMIA DISTRIBUIDORA DE BEBIDAS LTDA [ECONOMIA DISTRIBUIDORA DE BEBIDAS];75
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NA BAHIA;03/11/2017;ECONOMIA DISTRIBUIDORA DE BEBIDAS LTDA [ECONOMIA DISTRIBUIDORA DE BEBIDAS];75
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO PARANA;01/11/2017;JOSE DONIZETE DA SILVA BEBIDAS - ME [SUPERMERCADO BOM PRECO];75
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO PARANA;01/12/2017;JOSE DONIZETE DA SILVA BEBIDAS [SUPERMERCADO BOM PRECO];75
24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;COMISSAO NACIONAL DE ENERGIA NUCLEAR-CDTN;28/11/2017;CARREFOUR COMERCIO E INDUSTRIA LTDA;74.99
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;14 GRUPO DE ARTILHARIA DE CAMPANHA;12/06/2017;RESTAURANTE E PIZZARIA TARANTELA LTDA - ME [RESTAURANTE E PIZZARIA TARANTELA];74.9
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO PARANA;02/06/2017;SUPERMERCADO ROLIM LTDA  - ME;74.86
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO PARANA;23/11/2017;SUPERMERCADO UNIMAX LTDA. [UNIMAX SUPERMERCADO];74.85
26000;MINISTERIO DA EDUCACAO;FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS;FUNDA��O UNIVERSIDADE FEDERAL DE PELOTAS;26/07/2017;PRODUTOS QUINTAL COMERCIO DE PRODUTOS PARA CONFEITARIA LTDA - ME [DOCE GRAO];74.75
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM PERNAMBUCO;09/06/2017;OLHO D'AGUA SUPERMERCADO LTDA [OLHO D'AGUA SUPERMERCADO];74.75
52000;MINISTERIO DA DEFESA;FUNDO DO EXERCITO;2 BATALH�O FERROVI�RIO;25/11/2017;CHURRASCARIA TREVO;74.75
22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;MINISTERIO DA AGRIC.PECUARIA E ABASTECIMENTO;SUPERINT.FED.DE AGRIC.,PEC.E ABASTECIMENTO/PA;21/09/2017;LIDER COMERCIO E INDUSTRIA LTDA. [SUPERMERCADOS LIDER];74.69
52000;MINISTERIO DA DEFESA;FUNDO DO EXERCITO;5. BATALHAO DE SUPRIMENTO;02/02/2017;DON VIGOLO RESTAURANTE LTDA - ME [DON VIGOLO RESTAURANTE];74.6
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NA BAHIA;17/11/2017;CHAMA SUPERMERCADO LTDA [SUPERMERCADO CHAMA];74.55
26000;MINISTERIO DA EDUCACAO;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;INST.FED.MINAS GERAIS/CAMPUS BAMBU�;24/11/2017;ISRAEL AZEVEDO SUPERMERCADO EIRELI - EPP;74.45
36000;MINISTERIO DA SAUDE;AGENCIA NACIONAL DE SAUDE SUPLEMENTAR;AGENCIA NACIONAL DE SAUDE SUPLEMENTAR;27/10/2017;BOMPRECO SUPERMERCADOS DO NORDESTE LTDA;74.44
26000;MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;23/05/2017;SUPERMERCADOS SEROPEDICA LTDA;74.41
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO ESPIRITO SANTO;07/12/2017;OSVALDO PERIM SUPERMERCADOS LTDA [SUPERMERCADOS PERIM];74.4
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM MINAS GERAIS;05/10/2017;JAYME VIEIRA SUPERMERCADO LTDA;74.37
26000;MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;18/05/2017;MARCOS & MARCOS SUPERMERCADO LTDA - ME [SUPERMERCADO RIO & BAHIA];74.35
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM SAO PAULO;18/09/2017;WAL MART BRASIL LTDA [SC PRESIDENTE PRUDENTE];74.35
36000;MINISTERIO DA SAUDE;AGENCIA NACIONAL DE SAUDE SUPLEMENTAR;AGENCIA NACIONAL DE SAUDE SUPLEMENTAR;17/11/2017;BOMPRECO SUPERMERCADOS DO NORDESTE LTDA;74.34
26000;MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE ALFENAS;UNIVERSIDADE FEDERAL DE ALFENAS;28/09/2017;VITORIO FERREIRA NETO EIRELI [SUPERMERCADO SAO PAULO];74.32
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM SAO PAULO;21/11/2017;SUPERMERCADOS COMPRECENTER LTDA [SUPERMERCADO COMPRECENTER];74.32
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;5. BATALHAO DE SUPRIMENTO;06/07/2017;RESTAURANTE E LANCHONETE PARADOURO IMBAU LTDA - ME;74.3
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO RIO GRANDE DO SUL;28/03/2017;SUPERMERCADO DANIELI LTDA. [SUPER DANIELI];74.22
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO PARANA;25/09/2017;COMPANHIA SULAMERICANA DE DISTRIBUICAO [SAO FRANCISCO SUPERMERCADOS];74.1
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM SAO PAULO;11/09/2017;CONVEM SUPERMERCADOS DE BRAGANCA LTDA. [CONVEM SUPERMERCADOS DE BRAGANCA LTDA.];74.08
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM MINAS GERAIS;18/09/2017;SUPERMERCADO BERNARDAO LTDA [SUPERMERCADO BERNARDAO];74.07
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;5. BATALHAO DE SUPRIMENTO;03/08/2017;RESTAURANTE E LANCHONE;74
52000;MINISTERIO DA DEFESA;FUNDO DO EXERCITO;5. BATALHAO DE SUPRIMENTO;08/02/2017;HOTEL E RESTAURANTE GAUCHAO LTDA - ME;74
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;18 BATALHAO DE TRANSPORTE;09/10/2017;D. B. G. & CIA LTDA - ME [CHURRASCARIA E LANCHONETE TREVO];74
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;5. BATALHAO DE SUPRIMENTO;19/10/2017;GILMAR BAZI - EPP [GIBA S CHURRASCARIA];74
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;5. BATALHAO DE SUPRIMENTO;20/12/2017;SILVA & BORDIN RESTAURANTE LTDA [RESTAURANTE E CHURRASCARIA BOA VISTA];74
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;18 BATALHAO DE TRANSPORTE;30/09/2017;RESTAURANTE DOM PEDRO LTDA - ME [SUCAO II];73.98
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM GOIAS;02/08/2017;CABRAL E MAIA LTDA [CAMPEAO SUPERMERCADOS];73.9
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;55 BATALHAO DE INFANTARIA;06/07/2017;SUPERMERCADOS BH COMERCIO DE ALIMENTOS LTDA [SUPERMERCADOS BH];73.9
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM SAO PAULO;14/09/2017;SUPERMERCADO SAO JUDAS TADEU LIMITADA;73.87
26000;MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;16/11/2017;G A GOIS SUPERMERCADOS LTDA. [REDE MAIS SANTA CRUZ];73.81
26000;MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;24/05/2017;G A GOIS SUPERMERCADOS LTDA. [REDE MAIS SANTA CRUZ];73.8
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;5. BATALHAO DE SUPRIMENTO;19/12/2017;RESTAURANTE PIES LTDA. [RESTAURANTE FRONTEIRA];73.8
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO MATO GROSSO SUL;16/10/2017;SUPERMERCADO NANDAS LTDA;73.74
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO PARANA;05/07/2017;SUPERMERCADO SUPERPAO LTDA [SUPERMERCADO SUPERPAO];73.53
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;23 BATALHAO LOGISTICO DE SELVA;19/04/2017;F L ALVES DE SOUSA & CIA LTDA - ME [LANCHONETE E RESTAURANTE OPCAO];73.51
25000;MINISTERIO DA FAZENDA;RECEITA FEDERAL DO BRASIL;DELEGACIA DA RFB EM ANAPOLIS;13/10/2017;RIO VERMELHO SUPERMERCADOS LTDA [RIO VERMELHO ATACADO E VAREJO];73.5
22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;EMBRAPA/SPM - ESCRITORIO DE DOURADOS;03/07/2017;N O DUTRA & CIA LTDA [SUPERMERCADO BIG BOM];73.41
26000;MINISTERIO DA EDUCACAO;FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS;FUNDA��O UNIVERSIDADE FEDERAL DE PELOTAS;19/07/2017;SUPERMERCADO GUANABARA S.A.;73.38
26000;MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UNIVERSIDADE FEDERAL DE PERNAMBUCO;26/04/2017;BOMPRECO SUPERMERCADOS DO NORDESTE LTDA [HIPER BOMPRECO];73.36
26000;MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE LAVRAS;UNIVERSIDADE FEDERAL DE LAVRAS;07/02/2017;INOVAX COMERCIO DE ALIMENTOS E REPRESENTACOES LTDA;73.32
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM MINAS GERAIS;10/11/2017;SUPERMERCADO BAHAMAS S/A;73.25
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO PARANA;04/08/2017;SUPERMERCADO SUPERPAO LTDA;73.2
26000;MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;30/10/2017;SUPERMERCADO BERG E BERG LTDA;73.16
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM SAO PAULO;10/08/2017;SUPERMERCADOS COMPRECENTER LTDA [SUPERMERCADO COMPRECENTER];73.12
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO PARANA;22/08/2017;COPACOL-COOPERATIVA AGROINDUSTRIAL CONSOLATA [SUPERMERCADO COPACOL];73.12
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM SAO PAULO;07/04/2017;SUPERMERCADOS COMPRECENTER LTDA [SUPERMERCADO COMPRECENTER];73.07
52000;MINISTERIO DA DEFESA;FUNDO DO EXERCITO;5. BATALHAO DE SUPRIMENTO;16/02/2017;CHURRASCARIA DECKER LTDA - ME [CHURRASCARIA DECKER];73
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO PARANA;13/09/2017;ROSELI PEREIRA E SILVA - ME [CONFEITARIA E LANCHONETE ROSE];73
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO PARANA;28/09/2017;ROSELI PEREIRA E SILVA - ME [CONFEITARIA E LANCHONETE ROSE];73
22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;MINISTERIO DA AGRIC.PECUARIA E ABASTECIMENTO;DISTRITO DE METEOROLOGIA DE BELEM;24/10/2017;CAVALCANTI & PENHA LTDA [SUPERMERCADO BELICO];73
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;5. BATALHAO DE SUPRIMENTO;15/12/2017;SILVA & BORDIN RESTAURANTE LTDA [RESTAURANTE E CHURRASCARIA BOA VISTA];73
26000;MINISTERIO DA EDUCACAO;FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS;FUNDA��O UNIVERSIDADE FEDERAL DE PELOTAS;01/11/2017;SUPERMERCADO GUANABARA S.A.;72.99
22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;COMPANHIA NACIONAL DE ABASTECIMENTO;CONAB SEDE SUREG MATO GROSSO;22/03/2017;CAROL SUPERMERCADOS EIRELI - EPP [CAROL SUPERMERCADO];72.92
52000;MINISTERIO DA DEFESA;FUNDO DO EXERCITO;16 BATALHAO LOGISTICO;06/03/2017;RESTAURANTE DO TREVO LTDA - ME [RESTAURANTE TREVO 2];72.92
26000;MINISTERIO DA EDUCACAO;FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE;FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE;22/08/2017;SENDAS DISTRIBUIDORA S/A;72.9
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO PARANA;26/09/2017;COPACOL-COOPERATIVA AGROINDUSTRIAL CONSOLATA [SUPERMERCADO COPACOL];72.88
26000;MINISTERIO DA EDUCACAO;FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS;FUNDA��O UNIVERSIDADE FEDERAL DE PELOTAS;08/03/2017;WMS SUPERMERCADOS DO BRASIL LTDA. [NACIONAL - PELOTAS];72.73
