CodOrgSuperior;OrgSuperior;OrgSubordinado;UnidadeGestora;Data;Favorecido;Valor
20000;PRESIDENCIA DA REPUBLICA;INSTITUTO NAC. DE COLONIZACAO E REF. AGRARIA;SUPERINTEND.ESTADUAL DO PARA-INCRA/SR-01;23/05/2017;REBELO COMERCIO DE COMBUSTIVEIS LTDA [POSTO BOM JESUS];185.6
26000;MINISTERIO DA EDUCACAO;FUNDACAO UNIVERSIDADE FEDERAL DE VICOSA;UNIVERSIDADE FEDERAL DE VICOSA;13/12/2017;POSTO LOURDES LTDA [POSTO LOURDES];185.59
20000;PRESIDENCIA DA REPUBLICA;INSTITUTO NAC. DE COLONIZACAO E REF. AGRARIA;SUPERINTEND.ESTADUAL DO PARANA-INCRA/SR-09;26/10/2017;AUTO POSTO GRALHA AZUL LTDA [POSTO JARDIM];185.57
20000;PRESIDENCIA DA REPUBLICA;INSTITUTO NAC. DE COLONIZACAO E REF. AGRARIA;SUPERINT.REGIONAL DE PERNAMBUCO-INCRA/SR-03;19/06/2017;POSTO CRISTAL LTDA - ME;185.54
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;17/10/2017;AUTO POSTO SALVATERRA LTDA - EPP [POSTO ANDRADAS];185.52
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;32 GRUPO DE ARTILHARIA DE CAMPANHA;31/05/2017;AUTO POSTO CEGAO;185.43
32000;MINISTERIO DE MINAS E ENERGIA;DEPARTAMENTO NACIONAL DE PRODUCAO MINERAL;SUPERINTEND�NCIA DO DNPM-MG;12/09/2017;POSTO CACHOEIRA DA PRA;185.41
20000;PRESIDENCIA DA REPUBLICA;INSTITUTO NAC. DE COLONIZACAO E REF. AGRARIA;SUPERINT.REGIONAL DE PERNAMBUCO-INCRA/SR-03;19/07/2017;AUTO POSTO MAR AZUL COMBUSTIVEIS E LUBRIFICANTES LTDA - ME [AUTO POSTO MAR AZUL];185.4
20000;PRESIDENCIA DA REPUBLICA;INSTITUTO NAC. DE COLONIZACAO E REF. AGRARIA;SUPERINTEND.ESTADUAL DO PARA-INCRA/SR-01;22/06/2017;ALBINO F SANTOS & CIA LTDA [POSTO BANDEIRANTE II];185.4
20000;PRESIDENCIA DA REPUBLICA;INSTITUTO NAC. DE COLONIZACAO E REF. AGRARIA;SUPERINTEND.ESTADUAL DO PARANA-INCRA/SR-09;22/05/2017;AUTO POSTO BORDIGNON;185.4
20000;PRESIDENCIA DA REPUBLICA;INST. NACIONAL DE COLONIZ. E REFORMA AGRARIA;SUPERINTEND.ESTADUAL DE GOIAS-INCRA/SR-04;17/04/2017;IRMAOS FERREIRA COMBUSTIVEIS LTDA [POSTO CANOEIRO];185.38
32000;MINISTERIO DE MINAS E ENERGIA;DEPARTAMENTO NACIONAL DE PRODUCAO MINERAL;SUPERINTEND�NCIA DO DNPM-MT;31/08/2017;RODOMAX COMERCIO DE COMBUSTIVEIS LTDA [POSTOS IGUACU];185.35
40000;MINISTERIO DO TRABALHO;MINISTERIO DO TRABALHO;SECRETARIA DE INSPE��O DO TRABALHO - SIT;10/11/2017;F. EDIVANDE LOPES - ME [AUTO POSTO SIENA];185.35
20000;PRESIDENCIA DA REPUBLICA;INSTITUTO NAC. DE COLONIZACAO E REF. AGRARIA;SUPERINTEND.ESTADUAL DO PARANA-INCRA/SR-09;03/07/2017;AUTO POSTO ESTRELA GUIA LTDA [POSTO ESTRELA GUIA II];185.33
26000;MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE LAVRAS;UNIVERSIDADE FEDERAL DE LAVRAS;20/02/2017;POSTO DE GASOLINA DOM PEDRO II LTDA;185.32
32000;MINISTERIO DE MINAS E ENERGIA;DEPARTAMENTO NACIONAL DE PRODUCAO MINERAL;SUPERINTEND�NCIA DO DNPM-RN;25/09/2017;POSTO SANTA CLARA;185.32
20000;PRESIDENCIA DA REPUBLICA;INST. NACIONAL DE COLONIZ. E REFORMA AGRARIA;SUPERINTEND.ESTADUAL DE GOIAS-INCRA/SR-04;30/08/2017;ROHDEN & OLIVEIRA LTDA [AUTO POSTO PLANALTO];185.3
40000;MINISTERIO DO TRABALHO;MINISTERIO DO TRABALHO;SECRETARIA DE INSPE��O DO TRABALHO;05/02/2017;VEM COMERCIO DE COMBUSTIVEIS LTDA [POSTO VEM];185.29
20000;PRESIDENCIA DA REPUBLICA;INSTITUTO NAC. DE COLONIZACAO E REF. AGRARIA;SUPERINT. REG. DO DISTRITO FEDERAL E ENTORNO;29/08/2017;VALUB COMBUSTIVEIS E LUBRIFICANTES LTDA [POSTO KM 81];185.29
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NA BAHIA;23/03/2017;RODOVIA COMERCIO DE COMBUSTIVEIS E DERIVADOS LTDA [POSTO JK];185.26
32000;MINISTERIO DE MINAS E ENERGIA;DEPARTAMENTO NACIONAL DE PRODUCAO MINERAL;SUPERINTEND�NCIA DO DNPM-CE;26/05/2017;POSTO SIM LTDA [BARZAO];185.22
20000;PRESIDENCIA DA REPUBLICA;INSTITUTO NAC. DE COLONIZACAO E REF. AGRARIA;SUPERINTEND.ESTADUAL DO PARANA-INCRA/SR-09;10/11/2017;Posto Central TEF;185.12
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NA BAHIA;28/10/2017;AUTO POSTO SHOPPING LTDA [FLEX POSTO MANGABEIRAS];185.12
20000;PRESIDENCIA DA REPUBLICA;INSTITUTO NAC. DE COLONIZACAO E REF. AGRARIA;SUPERINT.REGIONAL DE PERNAMBUCO-INCRA/SR-03;25/08/2017;POSTO AUTOPEL;185.05
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;SECRETARIA DO PATRIMONIO DA UNIAO;09/06/2017;POSTO ECLIPSE REVENDA E SERVICOS LTDA [POSTO ECLIPSE];185.05
20000;PRESIDENCIA DA REPUBLICA;PRESIDENCIA DA REPUBLICA;SECRETARIA DE ADMINISTRACAO/PR;15/05/2017;AUTO POSTO HYGIENOPOLIS LTDA;185.05
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;FUNDACAO IBGE-ADMINISTRACAO CENTRAL/RJ;28/06/2017;POSTO PICINATTI LTDA - EPP;185.03
32000;MINISTERIO DE MINAS E ENERGIA;DEPARTAMENTO NACIONAL DE PRODUCAO MINERAL;SUPERINTEND�NCIA DO DNPM-PR;29/06/2017;AUTO POSTO ALPHAVILLE;185.03
22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;MINISTERIO DA AGRIC.PECUARIA E ABASTECIMENTO;SUPERINT.FED.DE AGRIC.,PEC.E ABASTECIMENTO/PA;20/04/2017;AUTO POSTO COLONIAL LTDA - EPP [AUTO POSTO COLONIAL];185.03
32000;MINISTERIO DE MINAS E ENERGIA;DEPARTAMENTO NACIONAL DE PRODUCAO MINERAL;SUPERINTEND�NCIA DO DNPM-MA;15/02/2017;L S COMERCIO E SERVICOS LTDA [POSTO NATUREZA CENTRO];185.03
20000;PRESIDENCIA DA REPUBLICA;PRESIDENCIA DA REPUBLICA;SECRETARIA DE ADMINISTRACAO/PR;21/09/2017;CORONEL - COMERCIO DE COMBUSTIVEIS LTDA - ME;185.03
20000;PRESIDENCIA DA REPUBLICA;INSTITUTO NAC. DE COLONIZACAO E REF. AGRARIA;SUPERINTEND.ESTADUAL DO PARANA-INCRA/SR-09;23/11/2017;COLLINA VERDE COMERCIO DE COMBUSTIVEIS LTDA - ME;185.03
55000;MINISTERIO DO DESENVOLVIMENTO SOCIAL;INSTITUTO NACIONAL DO SEGURO SOCIAL;SUPERINTEND�NCIA REGIONAL SUL;14/11/2017;AUTO POSTO AEROPORTO LTDA [POSTO AEROPORTO];185.03
20000;PRESIDENCIA DA REPUBLICA;INSTITUTO NAC. DE COLONIZACAO E REF. AGRARIA;SUPERINTEND.ESTADUAL DO PARA-INCRA/SR-01;21/08/2017;POSTO TOME-ACU LTDA [POSTO TOME-ACU - PTA];185.02
32000;MINISTERIO DE MINAS E ENERGIA;DEPARTAMENTO NACIONAL DE PRODUCAO MINERAL;SUPERINTEND�NCIA DO DNPM-MA;05/06/2017;POSTO MAGNOLIA LTDA;185.02
40000;MINISTERIO DO TRABALHO;MINISTERIO DO TRABALHO;SECRETARIA DE INSPE��O DO TRABALHO;17/03/2017;PETRO COMERCIO DE COMBUSTIVEIS LTDA [PETRO COMERCIO DE COMBUSTIVEIS];185.02
20000;PRESIDENCIA DA REPUBLICA;INSTITUTO NAC. DE COLONIZACAO E REF. AGRARIA;SUPERINTEND.ESTADUAL DO PARA-INCRA/SR-01;03/11/2017;POSTO TOME-ACU LTDA [POSTO TOME-ACU - PTA];185.02
20000;PRESIDENCIA DA REPUBLICA;INSTITUTO NAC. DE COLONIZACAO E REF. AGRARIA;SUPERINTEND.ESTADUAL DO PARA-INCRA/SR-01;30/10/2017;ALBINO F SANTOS & CIA LTDA [POSTO BANDEIRANTE II];185.02
20000;PRESIDENCIA DA REPUBLICA;INSTITUTO NAC. DE COLONIZACAO E REF. AGRARIA;SUPERINTEND.ESTADUAL DO PARANA-INCRA/SR-09;04/12/2017;AUTO POSTO PORTAL DA SERRA LTDA [POSTO AGUIA];185.02
22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;MINISTERIO DA AGRIC.PECUARIA E ABASTECIMENTO;DISTRITO DE METEOROLOGIA DE RECIFE;20/08/2017;POSTO MORADA NOVA DERIVADOS DE PETROLEO LTDA;185.01
38000;MINISTERIO DO TRABALHO E EMPREGO;MINISTERIO DO TRABALHO;SUPERINT REG DO TRAB E EMPREGO/GO;17/07/2017;HOT PETRO AUTO POSTO LTDA [HOT PETRO AUTO POSTO];185.01
20000;PRESIDENCIA DA REPUBLICA;INST. NACIONAL DE COLONIZ. E REFORMA AGRARIA;SUPERINTEND.ESTADUAL DE GOIAS-INCRA/SR-04;23/02/2017;POSTO TABOCAO VII;185.01
40000;MINISTERIO DO TRABALHO;MINISTERIO DO TRABALHO;SUPERINT REG DO TRAB E EMPREGO/MTPS/SC;09/02/2017;POSTO MAIOCHI BRUDERTHAL LTDA [POSTO MAIOCHI BRUDERTHAL];185.01
40000;MINISTERIO DO TRABALHO;MINISTERIO DO TRABALHO;SECRETARIA DE INSPE��O DO TRABALHO;14/04/2017;AUTO POSTO E TRANSPORTADORA SAVANA LTDA. [AUTO POSTO SAVANA];185
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO MARANH�O;22/02/2017;J F COMERCIO DE PETROLEO LTDA - ME [POSTO SANCAO 03];185
25000;MINISTERIO DA FAZENDA;MINISTERIO DA FAZENDA;SUPERINTEND�NCIA DE ADMINISTRA��O DO MF/BA;23/03/2017;AUTO POSTO KINSAT LTDA [AUTO POSTO KINSAT];185
26000;MINISTERIO DA EDUCACAO;FUNDACAO UNIVERSIDADE FEDERAL DO PIAUI;FUNDA��O UNIVERSIDADE FEDERAL DO PIAUI;17/03/2017;CACIQUE PETROLEO LTDA [POSTO VIA LESTE];185
20000;PRESIDENCIA DA REPUBLICA;INST. NACIONAL DE COLONIZ. E REFORMA AGRARIA;SUPERINTEND.ESTADUAL DE GOIAS-INCRA/SR-04;20/09/2017;CARDOSO DE FREITAS & FREITAS LTDA [POSTO NASA];185
20000;PRESIDENCIA DA REPUBLICA;INSTITUTO NAC. DE COLONIZACAO E REF. AGRARIA;SUPERINT.REGIONAL DE PERNAMBUCO-INCRA/SR-03;19/09/2017;GRACAS COMBUSTIVEIS LTDA;185
40000;MINISTERIO DO TRABALHO;MINISTERIO DO TRABALHO;SECRETARIA DE INSPE��O DO TRABALHO - SIT;30/08/2017;AUTO POSTO ARINOS LTDA - EPP [AUTO POSTO ARINOS];185
40000;MINISTERIO DO TRABALHO;MINISTERIO DO TRABALHO;SECRETARIA DE INSPE��O DO TRABALHO - SIT;24/09/2017;POSTO MIRIAN;185
40000;MINISTERIO DO TRABALHO;MINISTERIO DO TRABALHO;SECRETARIA DE INSPE��O DO TRABALHO - SIT;19/11/2017;MACHADO COMERCIO DE DERIVADOS DE PETROLEO LTDA [AUTO POSTO CARAJAS];185
40000;MINISTERIO DO TRABALHO;MINISTERIO DO TRABALHO;SECRETARIA DE INSPE��O DO TRABALHO - SIT;22/11/2017;SUPER POSTO DOIS MIL LTDA - EPP [SUPER POSTO 2000];185
20000;PRESIDENCIA DA REPUBLICA;INST. NACIONAL DE COLONIZ. E REFORMA AGRARIA;SUPERINTEND.ESTADUAL DE GOIAS-INCRA/SR-04;28/11/2017;POSTOS WK JARAGUA LTDA [POSTO DO GAUCHO];185
20000;PRESIDENCIA DA REPUBLICA;INSTITUTO NAC. DE COLONIZACAO E REF. AGRARIA;SUPERINTEND.ESTADUAL DO PARA-INCRA/SR-01;04/12/2017;AUTO POSTO PINDORAMA;185
38000;MINISTERIO DO TRABALHO E EMPREGO;MINISTERIO DO TRABALHO;SUPERINT REG DO TRAB E EMPREGO/GO;06/12/2017;AUTO POSTO VALE DO ARAGUAIA LTDA [AUTO POSTO VALE DO ARAGUAIA];185
53000;MINISTERIO DA INTEGRACAO NACIONAL;DEPARTAMENTO NAC. DE OBRAS CONTRA AS SECAS;DNOCS CEST/PI-TERESINA-PI;06/12/2017;IRMAOS CASTELO BRANCO COMBUSTIVEIS LTDA. [POSTO SANTA LUZIA];185
20000;PRESIDENCIA DA REPUBLICA;INST. NACIONAL DE COLONIZ. E REFORMA AGRARIA;SUPERINTEND.ESTADUAL DE GOIAS-INCRA/SR-04;21/08/2017;POSTO TABOCAO VII;184.96
32000;MINISTERIO DE MINAS E ENERGIA;DEPARTAMENTO NACIONAL DE PRODUCAO MINERAL;DEPARTAMENTO NAC. DE PRODUCAO MINERAL - SEDE;21/07/2017;PETROIL COMBUSTIVEIS LTDA [PETROIL];184.95
40000;MINISTERIO DO TRABALHO;MINISTERIO DO TRABALHO;SECRETARIA DE INSPE��O DO TRABALHO - SIT;31/08/2017;AUTO POSTO ARINOS LTDA - EPP [AUTO POSTO ARINOS];184.95
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO MATO GROSSO;26/11/2017;COMERCIAL DE DERIVADOS DE PETROLEO JOTAS LTDA [POSTO PONTEIO];184.94
22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;MINISTERIO DA AGRIC.PECUARIA E ABASTECIMENTO;SUPERINT.FED.DE AGRIC.,PEC.E ABASTECIMENTO/SE;23/03/2017;POSTO CARMOPOLIS LTDA [POSTO CARMOPOLIS];184.9
20000;PRESIDENCIA DA REPUBLICA;INST. NACIONAL DE COLONIZ. E REFORMA AGRARIA;SUPERINTEND.ESTADUAL DE GOIAS-INCRA/SR-04;20/09/2017;CARDOSO DE FREITAS & FREITAS LTDA [POSTO NASA];184.9
20000;PRESIDENCIA DA REPUBLICA;INSTITUTO NAC. DE COLONIZACAO E REF. AGRARIA;SUPERINTEND.ESTADUAL DO PARANA-INCRA/SR-09;27/07/2017;AUTO POSTO ESTRELA GUIA LTDA [POSTO ESTRELA GUIA II];184.86
38000;MINISTERIO DO TRABALHO E EMPREGO;MINISTERIO DO TRABALHO;SUPERINT REG DO TRAB E EMPREGO/GO;20/04/2017;AUTO POSTO REI PETRO LTDA [REI PETRO];184.81
53000;MINISTERIO DA INTEGRACAO NACIONAL;DEPARTAMENTO NAC. DE OBRAS CONTRA AS SECAS;DNOCS CEST/PI-TERESINA-PI;18/10/2017;JOSE FRANCISCO FILHO MERCADORIA [POSTO FRANS];184.78
20000;PRESIDENCIA DA REPUBLICA;INSTITUTO NAC. DE COLONIZACAO E REF. AGRARIA;SUPERINTEND.ESTADUAL DE M.GERAIS-INCRA/SR-06;03/09/2017;POSTO PRODUCAO;184.77
20000;PRESIDENCIA DA REPUBLICA;PRESIDENCIA DA REPUBLICA;SECRETARIA DE ADMINISTRACAO/PR;28/04/2017;WENCESLAU - ABASTECEDORA DE COMBUSTIVEIS LTDA. [MOBY 6];184.76
26000;MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE ITAJUBA - MG;UNIVERSIDADE FEDERAL DE ITAJUBA;23/05/2017;POSTO TRES GARCAS LTDA.;184.75
20000;PRESIDENCIA DA REPUBLICA;INSTITUTO NAC. DE COLONIZACAO E REF. AGRARIA;SUPERINT.REGIONAL DE PERNAMBUCO-INCRA/SR-03;04/07/2017;TIAGO & NEVES COMBUSTIVEIS LTDA [AUTO POSTO SAO BENTO];184.73
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;FUNDACAO IBGE-ADMINISTRACAO CENTRAL/RJ;26/06/2017;POSTO PICINATTI LTDA - EPP;184.72
38000;MINISTERIO DO TRABALHO E EMPREGO;MINISTERIO DO TRABALHO;SUPERINT REG DO TRAB E EMPREGO/GO;24/04/2017;COMERCIAL DE COMBUSTIVEIS LEAL LTDA [AUTO POSTO SAO CRISTOVAO];184.72
20000;PRESIDENCIA DA REPUBLICA;INST. NACIONAL DE COLONIZ. E REFORMA AGRARIA;SUPERINTEND.ESTADUAL DE GOIAS-INCRA/SR-04;21/07/2017;AUTO POSTO MASUT IX LTDA [POSTO AZET];184.71
26000;MINISTERIO DA EDUCACAO;FUNDACAO UNIVERSIDADE DE BRASILIA;FUNDACAO UNIVERSIDADE DE BRASILIA - FUB;20/07/2017;AUTO POSTO VITORIA;184.69
32000;MINISTERIO DE MINAS E ENERGIA;DEPARTAMENTO NACIONAL DE PRODUCAO MINERAL;SUPERINTEND�NCIA DO DNPM-MG;05/07/2017;POSTO J LTDA [POSTO CASTELO];184.67
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NA BAHIA;25/03/2017;AUTO POSTO DO IMIGRANTE DE VINHEDO LTDA;184.65
32000;MINISTERIO DE MINAS E ENERGIA;DEPARTAMENTO NACIONAL DE PRODUCAO MINERAL;SUPERINTEND�NCIA DO DNPM-BA;13/10/2017;OLIVALDO RIBEIRO DE NOVAES & CIA LTDA [POSTO BADICA];184.65
32000;MINISTERIO DE MINAS E ENERGIA;DEPARTAMENTO NACIONAL DE PRODUCAO MINERAL;SUPERINTEND�NCIA DO DNPM-TO;04/10/2017;POSTO TREVO 1;184.64
20000;PRESIDENCIA DA REPUBLICA;PRESIDENCIA DA REPUBLICA;SECRETARIA DE ADMINISTRACAO/PR;28/07/2017;CORONEL - COMERCIO DE COMBUSTIVEIS LTDA - ME;184.6
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;FUNDACAO IBGE-ADMINISTRACAO CENTRAL/RJ;29/11/2017;AUTO POSTO CIDADE HISTORICA DE PARATY LTDA;184.6
20000;PRESIDENCIA DA REPUBLICA;INSTITUTO NAC. DE COLONIZACAO E REF. AGRARIA;SUPERINT.REGIONAL DE PERNAMBUCO-INCRA/SR-03;10/07/2017;POSTO SUL LTDA [POSTO SUL];184.58
40000;MINISTERIO DO TRABALHO;MINISTERIO DO TRABALHO;SECRETARIA DE INSPE��O DO TRABALHO;14/04/2017;SANTANA E CASTRO LTDA [POSTO SAN MARINO IV];184.56
20000;PRESIDENCIA DA REPUBLICA;PRESIDENCIA DA REPUBLICA;SECRETARIA DE ADMINISTRACAO/PR;19/05/2017;POSTO DE GASOLINA PRAIA DE COPACABANA LTDA - ME;184.54
38000;MINISTERIO DO TRABALHO E EMPREGO;MINISTERIO DO TRABALHO;SUPERINT REG DO TRAB E EMPREGO/GO;15/05/2017;POSTO CACIQUE LTDA [CACIQUE RODOSHOPPING];184.53
20000;PRESIDENCIA DA REPUBLICA;INSTITUTO NAC. DE COLONIZACAO E REF. AGRARIA;SUPERINTEND.ESTADUAL DO PARA-INCRA/SR-01;20/10/2017;ALBINO F SANTOS & CIA LTDA [POSTO BANDEIRANTE II];184.52
20000;PRESIDENCIA DA REPUBLICA;INSTITUTO NAC. DE COLONIZACAO E REF. AGRARIA;SUPERINTEND.ESTADUAL DO PARANA-INCRA/SR-09;22/06/2017;POSTO BEIRA RIO;184.5
32000;MINISTERIO DE MINAS E ENERGIA;DEPARTAMENTO NACIONAL DE PRODUCAO MINERAL;SUPERINTEND�NCIA DO DNPM-PA;17/03/2017;POSTO DO PORTO;184.5
26000;MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UNIVERSIDADE FEDERAL DE PERNAMBUCO;08/05/2017;POSTO 4X4 COMERCIO DE COMBUSTIVEIS LTDA [POSTO 4X4];184.48
22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;MINISTERIO DA AGRIC.PECUARIA E ABASTECIMENTO;DISTRITO DE METEOROLOGIA DE RECIFE;10/11/2017;MAXIMA COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA [POSTO BONGI];184.47
38000;MINISTERIO DO TRABALHO E EMPREGO;MINISTERIO DO TRABALHO;SUPERINT REG DO TRAB E EMPREGO/GO;05/06/2017;POSTO VILA BRASILIA LTDA - ME [REDE VILA RICA];184.46
20000;PRESIDENCIA DA REPUBLICA;INSTITUTO NAC. DE COLONIZACAO E REF. AGRARIA;SUPERINTEND.ESTADUAL DO PARANA-INCRA/SR-09;23/10/2017;J.R.F.M. COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA [POSTO PORTAL DE PRATA];184.46
32000;MINISTERIO DE MINAS E ENERGIA;DEPARTAMENTO NACIONAL DE PRODUCAO MINERAL;SUPERINTEND�NCIA DO DNPM-AL;24/11/2017;POSTO E HOTEL DI'VAN LTDA [POSTO DI VAN];184.43
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;BASE DE APOIO LOG�STICO DO EX�RCITO;20/05/2017;J MARCOS ALVES TRINDADE & CIA LTDA [POSTO BRASIL];184.4
53000;MINISTERIO DA INTEGRACAO NACIONAL;DEPARTAMENTO NAC. DE OBRAS CONTRA AS SECAS;DNOCS CEST/PI-TERESINA-PI;17/12/2017;JOALANDRO COELHO DE SOUSA [POSTO GASOLINE];184.34
26000;MINISTERIO DA EDUCACAO;FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS;FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS;16/11/2017;RHRISS COMBUSTIVEIS LTDA;184.32
32000;MINISTERIO DE MINAS E ENERGIA;DEPARTAMENTO NACIONAL DE PRODUCAO MINERAL;SUPERINTEND�NCIA DO DNPM-PI;11/04/2017;CACIQUE COMBUSTIVEIS LTDA [POSTO CACIQUE CRUZETA];184.25
52000;MINISTERIO DA DEFESA;INDUSTRIA DE MATERIAL BELICO DO BRASIL-IMBEL;INDUSTRIA DE MATERIAL B�LICO DO BRASIL/FI;21/02/2017;BERTOLA AUTO POSTO DE LINS EIRELI - EPP;184.24
20000;PRESIDENCIA DA REPUBLICA;INSTITUTO NAC. DE COLONIZACAO E REF. AGRARIA;SUPERINTEND.ESTADUAL DO PARANA-INCRA/SR-09;07/11/2017;COMERCIO DE COMBUSTIVEIS MANGUEIRINHA LTDA [POSTO AVENIDA];184.24
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO PARANA;20/11/2017;C C S - COMERCIO DE COMBUSTIVEIS E SERVICOS LTDA [POSTO TIO PATINHAS];184.24
32000;MINISTERIO DE MINAS E ENERGIA;DEPARTAMENTO NACIONAL DE PRODUCAO MINERAL;SUPERINTEND�NCIA DO DNPM-BA;18/10/2017;AUTO POSTO CENTER LTDA [P O S T O S A B R I N A V];184.2
38000;MINISTERIO DO TRABALHO E EMPREGO;MINISTERIO DO TRABALHO;SUPERINT REG DO TRAB E EMPREGO/GO;13/02/2017;POSTO VILA BRASILIA LTDA - ME [REDE VILA RICA];184.16
20000;PRESIDENCIA DA REPUBLICA;INST. NACIONAL DE COLONIZ. E REFORMA AGRARIA;SUPERINTEND.ESTADUAL DE GOIAS-INCRA/SR-04;01/11/2017;COMERCIO DE COMBUSTIVEIS EBENEZER LTDA [POSTO SATURNO];184.16
32000;MINISTERIO DE MINAS E ENERGIA;DEPARTAMENTO NACIONAL DE PRODUCAO MINERAL;SUPERINTEND�NCIA DO DNPM-PR;20/03/2017;AUTO POSTO COLOSSAL BATEL LTDA [COLOSSAL BATEL];184.14
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;ESCOLA DE SARGENTOS DAS ARMAS;20/11/2017;AUTO POSTO SANDRELE II LTDA - ME [AUTO POSTO SANDRELE II];184.12
40000;MINISTERIO DO TRABALHO;MINISTERIO DO TRABALHO;SECRETARIA DE INSPE��O DO TRABALHO;24/05/2017;AUTO POSTO MACARICO;184.1
20000;PRESIDENCIA DA REPUBLICA;PRESIDENCIA DA REPUBLICA;SECRETARIA DE ADMINISTRACAO/PR;19/01/2017;AUTO POSTO HYGIENOPOLIS LTDA;184.09
32000;MINISTERIO DE MINAS E ENERGIA;DEPARTAMENTO NACIONAL DE PRODUCAO MINERAL;SUPERINTEND�NCIA DO DNPM-AL;25/03/2017;POSTO QUARTO DE MILHA LTDA [POSTO QUARTO DE MILHA FILIAL XEXEU];184.08
32000;MINISTERIO DE MINAS E ENERGIA;DEPARTAMENTO NACIONAL DE PRODUCAO MINERAL;SUPERINTEND�NCIA DO DNPM-MG;20/11/2017;Posto Hugo Werneck;184.08
20000;PRESIDENCIA DA REPUBLICA;PRESIDENCIA DA REPUBLICA;SECRETARIA DE ADMINISTRACAO/PR;16/07/2017;AUTO POSTO RETAO DA DUTRA LTDA - ME [AUTO POSTO RETAO DA DUTRA LTDA];184.03
40000;MINISTERIO DO TRABALHO;MINISTERIO DO TRABALHO;SECRETARIA DE INSPE��O DO TRABALHO - SIT;15/09/2017;A M F COMERCIO DE DERIVADOS DE PETROLEO LTDA [POSTO RODA VIVA CIDADE];184.03
26000;MINISTERIO DA EDUCACAO;INST.FED.DE EDUC.,CIENC.E TEC.GOIANO;IF GOIANO - CAMPUS URUTAI;08/10/2017;IRMAOS RAYDAN LTDA [POSTO LAVAJATO];184.03
20000;PRESIDENCIA DA REPUBLICA;INSTITUTO NAC. DE COLONIZACAO E REF. AGRARIA;SUPERINTEND.ESTADUAL DO PARANA-INCRA/SR-09;08/08/2017;AUTO POSTO PETRO CHILE LTDA [PETRO CHILE];184.02
20000;PRESIDENCIA DA REPUBLICA;INSTITUTO NAC. DE COLONIZACAO E REF. AGRARIA;SUPERINTEND.ESTADUAL DO PARA-INCRA/SR-01;07/07/2017;SUPERCENTRO-POSTOS DE SERVICO LTDA [SUPERCENTRO];184.02
40000;MINISTERIO DO TRABALHO;MINISTERIO DO TRABALHO;SECRETARIA DE INSPE��O DO TRABALHO;01/06/2017;AUTO POSTO SAMARITANO;184.02
