OrgSuperior;OrgSubordinado;UnidadeGestora;Portador;Data;Favorecido;Valor
MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;MINISTERIO DA AGRIC.PECUARIA E ABASTECIMENTO;SUPERINT.FED.DE AGRIC.,PEC.E ABASTECIMENTO/BA;MARCOS A CRUZ RAMOS;27/06/2017;SMBD COMERCIO DE ALIMENTOS LTDA. - EPP [SUBWAY];60
MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;MINISTERIO DA AGRIC.PECUARIA E ABASTECIMENTO;SUPERINT.FED.DE AGRIC.,PEC.E ABASTECIMENTO/MS;REGINALDO OSHIRO;30/06/2017;NATURAGUA COMERCIO DE BEBIDAS E ALIMENTOS LTDA - ME [NATURAGUA COMERCIO DE BEBIDAS E ALIMENTOS];480
MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;MINISTERIO DA AGRIC.PECUARIA E ABASTECIMENTO;SUPERINT.FED.DE AGRIC.,PEC.E ABASTECIMENTO/SC;FLAVIO DE CARLI;14/07/2017;MERCADO ZAT LTDA [ZAT SUPERMERCADOS];145.7
MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;MINISTERIO DA AGRIC.PECUARIA E ABASTECIMENTO;DISTRITO DE METEOROLOGIA DE PORTO ALEGRE;JOSE VALDIR DEROSSO;20/07/2017;CARREFOUR COMERCIO E INDUSTRIA LTDA;94.7
MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;MINISTERIO DA AGRIC.PECUARIA E ABASTECIMENTO;SUPERINT.FED.DE AGRIC.,PEC.E ABASTECIMENTO/PA;NILSON SILVA VIEIRA;03/07/2017;C & N PARENTE LTDA  - ME [ALFA SUPERMERCADO];799.61
MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;MINISTERIO DA AGRIC.PECUARIA E ABASTECIMENTO;DISTRITO DE METEOROLOGIA DE BELEM;ITAMAR PRASERES;20/07/2017;FORMOSA SUPERMERCADOS E MAGAZINE LTDA;70
MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;MINISTERIO DA AGRIC.PECUARIA E ABASTECIMENTO;SUPERINT.REG.DE DESENV.DA LAV.CACAUEIRA/PA;GERALDO S COSTA;29/06/2017;FORMOSA SUPERMERCADOS E MAGAZINE LTDA [FORMOSA];121.21
MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;EMBRAPA/CNPA;JANAINE S SARAIVA;20/07/2017;ALIMENTOS NATURAIS COMERCIAL LTDA - ME [NATURAL ALIMENTOS];40
MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;EMBRAPA/SPM - ESCRITORIO DE LONDRINA;ANDRE LUIS PAVAN;03/07/2017;CASA VISCARDI SA COMERCIO E IMPORTACAO [SUPERMERSUPERMERCADO VISCARDI FILIAL 3 LONDRINA];5.04
MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;EMBRAPA/SPM - ESCRITORIO DE DOURADOS;CLEBERSON F ARANTES;03/07/2017;N O DUTRA & CIA LTDA [SUPERMERCADO BIG BOM];66.48
MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA;EMBRAPA/SPM - ESCRITORIO DE DOURADOS;CLEBERSON F ARANTES;03/07/2017;N O DUTRA & CIA LTDA [SUPERMERCADO BIG BOM];73.41
MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;LABORATORIO NACIONAL DE ASTROFISICA;CARLOS BRAGA;04/07/2017;SUPERMERCADO ALVES VIANA LTDA - EPP [SUPERMERCADO VIANA];9.99
MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN;COMISSAO NACIONAL DE ENERGIA NUCLEAR-SEDE;ANA MARIA XAVIER;13/07/2017;COMPANHIA ZAFFARI COMERCIO E INDUSTRIA [SUPERMERCADOS ZAFFARI];108.33
MINISTERIO DA FAZENDA;MINISTERIO DA FAZENDA;SUPERINTEND�NCIA DE ADMINISTRA��O DO MF/SP;CARLOS A BONIFACIO;29/06/2017;CARREFOUR COMERCIO E INDUSTRIA LTDA;111.8
MINISTERIO DA FAZENDA;MINISTERIO DA FAZENDA;SUPERINTEND�NCIA DE ADMINISTRA��O DO MF/MT;REGINA LUCIA AMORIM;12/07/2017;PIZZATTO MATERIAIS ELETRICOS LTDA [PIZZATTO MATERIAIS ELETRICOS];54.54
MINISTERIO DA FAZENDA;MINISTERIO DA FAZENDA;SUPERINTEND�NCIA DE ADMINISTRA��O DO MF/MT;REGINA LUCIA AMORIM;29/06/2017;SUPERMERCADO PAULISTA;34.5
MINISTERIO DA FAZENDA;RECEITA FEDERAL DO BRASIL;DELEGACIA DA RFB EM CASCAVEL;DRF JOSE M ANDRADE;24/07/2017;CIA BEAL DE ALIMENTOS;58.47
MINISTERIO DA FAZENDA;RECEITA FEDERAL DO BRASIL;DELEGACIA DA RFB EM BOA VISTA;MARIA P S S MARQUES;20/07/2017;FRANCISCO MONTEIRO BARBOSA - EPP [NOVO TEMPO SUPERMERCADO];406.98
MINISTERIO DA FAZENDA;BANCO CENTRAL DO BRASIL;BANCO CENTRAL DO BRASIL - RECIFE;ULISSES G AMARAL;18/07/2017;A V LOPES COMERCIO E SERVICOS EIRELI - EPP [COFFEEBAR];135
MINISTERIO DA FAZENDA;BANCO CENTRAL DO BRASIL;BANCO CENTRAL DO BRASIL - RECIFE;ULISSES G AMARAL;18/07/2017;A V LOPES COMERCIO E SERVICOS EIRELI - EPP [COFFEEBAR];135
MINISTERIO DA FAZENDA;BANCO CENTRAL DO BRASIL;BANCO CENTRAL DO BRASIL - RECIFE;ULISSES G AMARAL;18/07/2017;A V LOPES COMERCIO E SERVICOS EIRELI - EPP [COFFEEBAR];355
MINISTERIO DA FAZENDA;COMISSAO DE VALORES MOBILIARIOS;COMISS�O DE VALORES MOBILI�RIOS;APRIGIO L MACHADO;11/07/2017;BIG TRANS COMERCIAL DE ALIMENTOS S/A [BIG BOX SUPERMERCADOS];179.86
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DA BAHIA;UNIVERSIDADE FEDERAL DA BAHIA;MONICA L P SANTANA;03/07/2017;MYTY'S COMERCIAL DE ALIMENTOS LTDA - ME;5
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DA BAHIA;UNIVERSIDADE FEDERAL DA BAHIA;MONICA L P SANTANA;04/07/2017;BOMPRECO BAHIA SUPERMERCADOS LTDA [BOMPRECO];18.72
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE GOIAS;UNIVERSIDADE FEDERAL DE GOIAS;RAQUEL ANDRADE CARD;04/07/2017;SUPERMERCADO MOREIRA LTDA [MOREIRA DA GENTE];18.11
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE GOIAS;UNIVERSIDADE FEDERAL DE GOIAS;RAQUEL ANDRADE CARD;05/07/2017;SUPERMERCADO MOREIRA LTDA [MOREIRA DA GENTE];32.55
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE GOIAS;UNIVERSIDADE FEDERAL DE GOIAS;RAQUEL ANDRADE CARD;07/07/2017;LEVE ALIMENTOS LTDA [SUPERMERCADO LEVE];103.4
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE GOIAS;UNIVERSIDADE FEDERAL DE GOIAS;RAQUEL ANDRADE CARD;07/07/2017;LEVE ALIMENTOS LTDA [SUPERMERCADO LEVE];122.3
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE GOIAS;UNIVERSIDADE FEDERAL DE GOIAS;RAQUEL ANDRADE CARD;28/06/2017;COMPANHIA BRASILEIRA DE DISTRIBUICAO [PAO DE ACUCAR - SUPERMERCADO];64.72
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE GOIAS;UNIVERSIDADE FEDERAL DE GOIAS;RAQUEL ANDRADE CARD;30/06/2017;SUPERMERCADO MOREIRA LTDA [MOREIRA DA GENTE];70
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL FLUMINENSE;UNIVERSIDADE FEDERAL FLUMINENSE;ADRIANA MACIEL/SRI;05/07/2017;SUPERPRIX LOJAS DE ALIMENTOS LTDA [SUPERPRIX SUPERMERCADOS];65.41
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL FLUMINENSE;UNIVERSIDADE FEDERAL FLUMINENSE;PAULO AMARAL/PROGER;11/07/2017;SUPERMERCADO REAL DE ITAIPU LTDA - ME;731.39
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL FLUMINENSE;UNIVERSIDADE FEDERAL FLUMINENSE;CAMILA ARLOTTA ICT;19/07/2017;CLASSICOS COMERCIO DE ALIMENTOS LTDA [REDE AVISTAO SUPERMERCADO];182.64
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL FLUMINENSE;UNIVERSIDADE FEDERAL FLUMINENSE;CAMILA ARLOTTA ICT;19/07/2017;CLASSICOS COMERCIO DE ALIMENTOS LTDA [REDE AVISTAO SUPERMERCADO];55.96
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL FLUMINENSE;UNIVERSIDADE FEDERAL FLUMINENSE;MARCIA C A SANTOS;24/07/2017;POMAR DE ICARAI COMERCIO DE ALIMENTOS LTDA [POMAR];28.29
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL FLUMINENSE;UNIVERSIDADE FEDERAL FLUMINENSE;LEANDRA C TEIXEIRA;11/07/2017;IRMAOS BRANTES DA ROSA LTDA [CAVALO PRETO SUPERMERCADOS];11.44
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DA PARAIBA;UNIVERSIDADE FEDERAL DA PARAIBA;VITOR HUGO ROCHA VA;19/07/2017;SUPERMERCADOS MANAIRA LTDA [SUPERMERCADO MANAIRA];92.18
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UNIVERSIDADE FEDERAL DE PERNAMBUCO;RODRIGO L D S SILVA;03/07/2017;SUPERMERCADO IMPERIAL LTDA;136.59
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UNIVERSIDADE FEDERAL DE PERNAMBUCO;CARLOS AUGUSTO VASC;29/06/2017;MACHADO COMERCIO DE ALIMENTOS LTDA - ME [MUNDO VERDE];280
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UNIVERSIDADE FEDERAL DE PERNAMBUCO;CARLOS AUGUSTO VASC;30/06/2017;CARREFOUR COMERCIO E INDUSTRIA LTDA;20.37
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UNIVERSIDADE FEDERAL DE PERNAMBUCO;CARLOS AUGUSTO VASC;30/06/2017;CARREFOUR COMERCIO E INDUSTRIA LTDA;67.44
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;CENTRO DE CIENCIAS DA SAUDE DA UFRN;ERIKA P S FREITAS;06/07/2017;SUPERMERCADO NORDESTAO LTDA [SUPERMERCADO NORDESTAO];177.86
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;CENTRO DE CIENCIAS DA SAUDE DA UFRN;ERIKA P S FREITAS;06/07/2017;SEU SABOR COMERCIO DE ALIMENTOS EIRELI - EPP [KOUZINA];14.6
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;ALEXANDRE DA SILVA;29/06/2017;COMPANHIA ZAFFARI COMERCIO E INDUSTRIA [SUPERMERCADOS ZAFFARI];63.88
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;LAIS BURITI BARROS;03/07/2017;MARCOS & MARCOS SUPERMERCADO LTDA - ME [SUPERMERCADO RIO & BAHIA];20.58
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;LAIS BURITI BARROS;07/07/2017;MARCOS & MARCOS SUPERMERCADO LTDA - ME [SUPERMERCADO RIO & BAHIA];2
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;LAIS BURITI BARROS;07/07/2017;MARCOS & MARCOS SUPERMERCADO LTDA - ME [SUPERMERCADO RIO & BAHIA];605
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;LAIS BURITI BARROS;27/06/2017;MARCOS & MARCOS SUPERMERCADO LTDA - ME [SUPERMERCADO RIO & BAHIA];170.97
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UNIVERSIDADE FEDERAL DE SANTA CATARINA;FRANCILENE K VIEIRA;03/07/2017;BISTEK - SUPERMERCADOS LTDA. [BISTEK SUPERMERCADOS LTDA];60.86
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UNIVERSIDADE FEDERAL DE SANTA CATARINA;FRANCILENE K VIEIRA;04/07/2017;IPE AMARELO COMERCIO DE ALIMENTOS LTDA - ME [EMPORIO DOLL E CAFE];232.51
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UNIVERSIDADE FEDERAL DE SANTA CATARINA;FRANCILENE K VIEIRA;04/07/2017;GIMPEL HORTIFRUTI LTDA - ME [GIMPEL HORTIFRUTI];283.17
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UNIVERSIDADE FEDERAL DE SANTA CATARINA;FRANCILENE K VIEIRA;07/07/2017;GIMPEL HORTIFRUTI LTDA - ME [GIMPEL HORTIFRUTI];98.07
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UNIVERSIDADE FEDERAL DE SANTA CATARINA;FRANCILENE K VIEIRA;27/06/2017;BISTEK - SUPERMERCADOS LTDA. [BISTEK SUPERMERCADOS LTDA];124.58
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UNIVERSIDADE FEDERAL DE SANTA CATARINA;FRANCILENE K VIEIRA;29/06/2017;BISTEK - SUPERMERCADOS LTDA. [BISTEK SUPERMERCADOS LTDA];51.6
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;WAGNER F DELGADO;30/06/2017;SUPERMERCADOS SEROPEDICA LTDA;840.81
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;VANIA M N POLICARPO;14/07/2017;SUPERMERCADOS SEROPEDICA LTDA;19.33
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;CARLOS A G ROCHA;18/07/2017;SUPERMERCADOS SEROPEDICA LTDA;188.8
MINISTERIO DA EDUCACAO;UNIVERSIDADE FED.VALES JEQUITINHONHA E MUCURI;UNIVERSIDADE FED.VALES JEQUITINHONHA E MUCURI;XAVIER D M CHAUVET;13/07/2017;COMERCIAL GALA LTDA [CORDEIRO SUPERMERCADOS];636
MINISTERIO DA EDUCACAO;UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA;UTFPR- CAMPUS FRANCISCO BELTRAO;RONALDO F SANTOS;25/07/2017;AVM SUPERMERCADO LTDA [SUPERMERCADO MANO MANFROI];11.59
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE ALFENAS;UNIVERSIDADE FEDERAL DE ALFENAS;MARISA DE O LOPES;03/07/2017;VITORIO FERREIRA NETO EIRELI [SUPERMERCADO SAO PAULO];115.23
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE ALFENAS;UNIVERSIDADE FEDERAL DE ALFENAS;MARISA DE O LOPES;05/07/2017;VITORIO FERREIRA NETO EIRELI [SUPERMERCADO SAO PAULO];120.91
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE ALFENAS;UNIVERSIDADE FEDERAL DE ALFENAS;MARISA DE O LOPES;05/07/2017;VITORIO FERREIRA NETO EIRELI [SUPERMERCADO SAO PAULO];13.95
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE ALFENAS;UNIVERSIDADE FEDERAL DE ALFENAS;MARISA DE O LOPES;10/07/2017;UNISSUL SUPERMERCADOS S/A [UNISSUL];2.19
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE ALFENAS;UNIVERSIDADE FEDERAL DE ALFENAS;MARISA DE O LOPES;10/07/2017;VITORIO FERREIRA NETO EIRELI [SUPERMERCADO SAO PAULO];122.65
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE ALFENAS;UNIVERSIDADE FEDERAL DE ALFENAS;MARISA DE O LOPES;10/07/2017;VITORIO FERREIRA NETO EIRELI [SUPERMERCADO SAO PAULO];70.59
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE ALFENAS;UNIVERSIDADE FEDERAL DE ALFENAS;MARISA DE O LOPES;10/07/2017;VITORIO FERREIRA NETO EIRELI [SUPERMERCADO SAO PAULO];70.82
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE ALFENAS;UNIVERSIDADE FEDERAL DE ALFENAS;MARISA DE O LOPES;13/07/2017;VITORIO FERREIRA NETO EIRELI [SUPERMERCADO SAO PAULO];176.71
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE ALFENAS;UNIVERSIDADE FEDERAL DE ALFENAS;MARISA DE O LOPES;13/07/2017;VITORIO FERREIRA NETO EIRELI [SUPERMERCADO SAO PAULO];18.19
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE ALFENAS;UNIVERSIDADE FEDERAL DE ALFENAS;MARISA DE O LOPES;28/06/2017;FLAUSINO E HEYDEN LTDA - ME [PEIXARIA F.H.];36.6
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE ALFENAS;UNIVERSIDADE FEDERAL DE ALFENAS;MARISA DE O LOPES;28/06/2017;VITORIO FERREIRA NETO EIRELI [SUPERMERCADO SAO PAULO];70.53
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE ALFENAS;UNIVERSIDADE FEDERAL DE ALFENAS;BERNADETE L MEIRA;29/06/2017;VITORIO FERREIRA NETO EIRELI [SUPERMERCADO SAO PAULO];58.8
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE ALFENAS;UNIVERSIDADE FEDERAL DE ALFENAS;MAURO SERGIO P GOUV;10/07/2017;VITORIO FERREIRA NETO EIRELI [SUPERMERCADO SAO PAULO];125.06
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE ALFENAS;UNIVERSIDADE FEDERAL DE ALFENAS;MAURO SERGIO P GOUV;10/07/2017;VITORIO FERREIRA NETO EIRELI [SUPERMERCADO SAO PAULO];175.84
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE ALFENAS;UNIVERSIDADE FEDERAL DE ALFENAS;MAURO SERGIO P GOUV;13/07/2017;VITORIO FERREIRA NETO EIRELI [SUPERMERCADO SAO PAULO];2.95
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE ALFENAS;UNIVERSIDADE FEDERAL DE ALFENAS;MAURO SERGIO P GOUV;21/07/2017;VITORIO FERREIRA NETO EIRELI [SUPERMERCADO SAO PAULO];109.76
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE ALFENAS;UNIVERSIDADE FEDERAL DE ALFENAS;MAURO SERGIO P GOUV;24/07/2017;VITORIO FERREIRA NETO EIRELI [SUPERMERCADO SAO PAULO];218.41
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE LAVRAS;UNIVERSIDADE FEDERAL DE LAVRAS;WILSON C DE ABREU;03/07/2017;INOVAX COMERCIO DE ALIMENTOS E REPRESENTACOES LTDA;151.93
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE LAVRAS;UNIVERSIDADE FEDERAL DE LAVRAS;WILSON C DE ABREU;05/07/2017;SUPERMERCADOS REX LTDA;89.64
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE LAVRAS;UNIVERSIDADE FEDERAL DE LAVRAS;WILSON C DE ABREU;10/07/2017;SUPERMERCADOS REX LTDA;269.06
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE LAVRAS;UNIVERSIDADE FEDERAL DE LAVRAS;WILSON C DE ABREU;10/07/2017;SUPERMERCADOS REX LTDA [ZAPP FACIL];37.71
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE LAVRAS;UNIVERSIDADE FEDERAL DE LAVRAS;WILSON C DE ABREU;12/07/2017;INOVAX COMERCIO DE ALIMENTOS E REPRESENTACOES LTDA;120.93
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE LAVRAS;UNIVERSIDADE FEDERAL DE LAVRAS;WILSON C DE ABREU;17/07/2017;SUPERMERCADOS REX LTDA;260.65
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE LAVRAS;UNIVERSIDADE FEDERAL DE LAVRAS;WILSON C DE ABREU;19/07/2017;SUPERMERCADOS REX LTDA;137.99
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE LAVRAS;UNIVERSIDADE FEDERAL DE LAVRAS;WILSON C DE ABREU;19/07/2017;SUPERMERCADOS REX LTDA;220.71
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE LAVRAS;UNIVERSIDADE FEDERAL DE LAVRAS;WILSON C DE ABREU;24/07/2017;SUPERMERCADOS REX LTDA;407.6
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE LAVRAS;UNIVERSIDADE FEDERAL DE LAVRAS;WILSON C DE ABREU;28/06/2017;INOVAX COMERCIO DE ALIMENTOS E REPRESENTACOES LTDA;356.54
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE LAVRAS;UNIVERSIDADE FEDERAL DE LAVRAS;WILSON C DE ABREU;28/06/2017;SUPERMERCADOS REX LTDA;89.18
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE LAVRAS;UNIVERSIDADE FEDERAL DE LAVRAS;FABIANA QUEIROZ;10/07/2017;SUPERMERCADOS REX LTDA;22.3
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE LAVRAS;UNIVERSIDADE FEDERAL DE LAVRAS;FABIANA QUEIROZ;10/07/2017;SUPERMERCADOS REX LTDA;6.99
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE LAVRAS;UNIVERSIDADE FEDERAL DE LAVRAS;FABIANA QUEIROZ;10/07/2017;SUPERMERCADOS REX LTDA;701.24
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE LAVRAS;UNIVERSIDADE FEDERAL DE LAVRAS;FABIANA QUEIROZ;11/07/2017;INOVAX COMERCIO DE ALIMENTOS E REPRESENTACOES LTDA;127.51
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE LAVRAS;UNIVERSIDADE FEDERAL DE LAVRAS;FABIANA QUEIROZ;12/07/2017;SUPERMERCADOS REX LTDA;87.47
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE LAVRAS;UNIVERSIDADE FEDERAL DE LAVRAS;FABIANA QUEIROZ;14/07/2017;SUPERMERCADOS REX LTDA;11.48
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE LAVRAS;UNIVERSIDADE FEDERAL DE LAVRAS;FABIANA QUEIROZ;17/07/2017;SUPERMERCADOS REX LTDA;183.09
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE LAVRAS;UNIVERSIDADE FEDERAL DE LAVRAS;FABIANA QUEIROZ;19/07/2017;SUPERMERCADOS REX LTDA;174.5
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE LAVRAS;UNIVERSIDADE FEDERAL DE LAVRAS;FABIANA QUEIROZ;24/07/2017;INOVAX COMERCIO DE ALIMENTOS E REPRESENTACOES LTDA;212.13
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE LAVRAS;UNIVERSIDADE FEDERAL DE LAVRAS;FABIANA QUEIROZ;24/07/2017;SUPERMERCADOS REX LTDA;14.68
MINISTERIO DA EDUCACAO;FUNDACAO UNIVERSIDADE DE BRASILIA;FUNDACAO UNIVERSIDADE DE BRASILIA - FUB;ALIEMAR C DE SOUZA;03/07/2017;SUPERMERCADO BOM DE COMPRAR LTDA [SUPERMERCADO GUARAPARI];21.5
MINISTERIO DA EDUCACAO;FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO;FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO;TANIA REGINA KINASZ;03/07/2017;SDB COMERCIO DE ALIMENTOS LTDA;107.91
MINISTERIO DA EDUCACAO;FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO;FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO;TANIA REGINA KINASZ;10/07/2017;GIRUS MERCANTIL DE ALIMENTOS LTDA;199.31
MINISTERIO DA EDUCACAO;FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO;FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO;TANIA REGINA KINASZ;14/07/2017;GIRUS MERCANTIL DE ALIMENTOS LTDA;41.88
MINISTERIO DA EDUCACAO;FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO;FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO;TANIA REGINA KINASZ;17/07/2017;SDB COMERCIO DE ALIMENTOS LTDA;103.55
MINISTERIO DA EDUCACAO;FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO;FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO;TANIA REGINA KINASZ;20/07/2017;SENDAS DISTRIBUIDORA S/A;81.28
MINISTERIO DA EDUCACAO;FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO;FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO;TANIA REGINA KINASZ;24/07/2017;SDB COMERCIO DE ALIMENTOS LTDA;150.63
MINISTERIO DA EDUCACAO;FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO;FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO;TANIA REGINA KINASZ;27/06/2017;GIRUS MERCANTIL DE ALIMENTOS LTDA;139.77
MINISTERIO DA EDUCACAO;FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO;FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO;IRAMAIA JORGE PAULO;21/07/2017;GIRUS MERCANTIL DE ALIMENTOS LTDA;62.82
